,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
900,901,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,43M 57S,2637,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_otherStudent1_G7a0,true",,,,,,,,,,,s_otherStudent1_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,902,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,44M 0S,2640,0.0,,"startscan_x,startscan_y","946,489",,,,,,,,,,,,,,,,"(946, 489)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,903,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,205,Player finds object,Challenge Stack,44M 2S,2642,0.0,"Make the Grade, Make A Friend","Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","0,c_bestFriend_M_a_G7a0,false,true",,,,,,,,,,,c_bestFriend_M_a_G7a0,False,True,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,904,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,44M 2S,2642,0.0,,"endscan_x,endscan_y","992,543",,,,,,,,,,,,,,,,,"(992, 543)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,905,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,44M 2S,2642,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_bestFriend_M_a_G7a0,true",,,,,,,,,,,c_bestFriend_M_a_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,906,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,44M 5S,2645,0.0,,"startscan_x,startscan_y","797,452",,,,,,,,,,,,,,,,"(797, 452)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,907,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,205,Player finds object,Challenge Stack,44M 7S,2647,0.0,"Make the Grade, Make A Friend","Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","0,c_teacherEng_G7a0,false,false",,,,,,,,,,,c_teacherEng_G7a0,False,False,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,908,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,44M 7S,2647,0.0,,"endscan_x,endscan_y","814,388",,,,,,,,,,,,,,,,,"(814, 388)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,909,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,44M 7S,2647,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_teacherEng_G7a0,true",,,,,,,,,,,c_teacherEng_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,910,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,221,Player opens  Change Decision panel,Challenge Stack,44M 14S,2654,0.0,"Make the Grade, Make A Friend",Stack id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,911,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,220,Player closes Change Decision panel,Challenge Stack,44M 19S,2659,0.0,"Make the Grade, Make A Friend",Stack id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,912,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,44M 20S,2660,0.0,,"startscan_x,startscan_y","1057,444",,,,,,,,,,,,,,,,"(1057, 444)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,913,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,212,Player switches to a Sense,Challenge Stack,44M 20S,2660,0.0,,Sense id (newly selected sense),1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,914,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,207,Player panned Scene,Challenge Stack,44M 22S,2662,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-200,-410",,,,,,,,,,,,,,-200.0,-410.0,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,915,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,44M 24S,2664,0.0,,"endscan_x,endscan_y","1222,178",,,,,,,,,,,,,,,,,"(1222, 178)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,916,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,44M 24S,2664,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_clock_G7a0,true",,,,,,,,,,,s_clock_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,917,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,44M 28S,2668,0.0,,"startscan_x,startscan_y","1177,231",,,,,,,,,,,,,,,,"(1177, 231)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,918,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,44M 29S,2669,0.0,,"endscan_x,endscan_y","1241,353",,,,,,,,,,,,,,,,,"(1241, 353)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,919,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,44M 29S,2669,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_doorClassroom_G7a0,true",,,,,,,,,,,s_doorClassroom_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,920,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,44M 31S,2671,0.0,,"startscan_x,startscan_y","1199,334",,,,,,,,,,,,,,,,"(1199, 334)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,921,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,207,Player panned Scene,Challenge Stack,44M 32S,2672,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-410,-518.45",,,,,,,,,,,,,,-410.0,-518.45,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,922,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,44M 32S,2672,0.0,,"startscan_x,startscan_y","1497,264",,,,,,,,,,,,,,,,"(1497, 264)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,923,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,44M 32S,2672,0.0,,"endscan_x,endscan_y","1540,288",,,,,,,,,,,,,,,,,"(1540, 288)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,924,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,44M 42S,2682,0.0,,"endscan_x,endscan_y","1077,612",,,,,,,,,,,,,,,,,"(1077, 612)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,925,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,44M 42S,2682,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_vocabAssignment_G7a0,true",,,,,,,,,,,s_vocabAssignment_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,926,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,44M 44S,2684,0.0,,"startscan_x,startscan_y","1016,517",,,,,,,,,,,,,,,,"(1016, 517)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,927,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,44M 46S,2686,0.0,,"endscan_x,endscan_y","868,147",,,,,,,,,,,,,,,,,"(868, 147)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,928,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,44M 46S,2686,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_poePoster_gen,true",,,,,,,,,,,s_poePoster_gen,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,929,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,44M 48S,2688,0.0,,"startscan_x,startscan_y","984,375",,,,,,,,,,,,,,,,"(984, 375)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,930,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,44M 53S,2693,0.0,,"endscan_x,endscan_y","645,588",,,,,,,,,,,,,,,,,"(645, 588)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,931,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,44M 53S,2693,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_otherStudent1_G7a0,true",,,,,,,,,,,s_otherStudent1_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,932,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,44M 55S,2695,0.0,,"startscan_x,startscan_y","883,411",,,,,,,,,,,,,,,,"(883, 411)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,933,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,207,Player panned Scene,Challenge Stack,44M 56S,2696,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-518.45,0",,,,,,,,,,,,,,-518.45,0.0,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,934,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,205,Player finds object,Challenge Stack,45M 0S,2700,0.0,"Make the Grade, Make A Friend","Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","0,s_flag_gen,false,true",,,,,,,,,,,s_flag_gen,False,True,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,935,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,45M 0S,2700,0.0,,"endscan_x,endscan_y","230,127",,,,,,,,,,,,,,,,,"(230, 127)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,936,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,45M 0S,2700,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_flag_gen,true",,,,,,,,,,,s_flag_gen,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,937,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,221,Player opens  Change Decision panel,Challenge Stack,45M 5S,2705,0.0,"Make the Grade, Make A Friend",Stack id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,938,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,220,Player closes Change Decision panel,Challenge Stack,45M 6S,2706,0.0,"Make the Grade, Make A Friend",Stack id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,939,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,45M 7S,2707,0.0,,"startscan_x,startscan_y","344,363",,,,,,,,,,,,,,,,"(344, 363)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,940,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,205,Player finds object,Challenge Stack,45M 8S,2708,0.0,"Make the Grade, Make A Friend","Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","0,s_flag_gen,false,true",,,,,,,,,,,s_flag_gen,False,True,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,941,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,45M 8S,2708,0.0,,"endscan_x,endscan_y","245,132",,,,,,,,,,,,,,,,,"(245, 132)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,942,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,45M 8S,2708,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_flag_gen,true",,,,,,,,,,,s_flag_gen,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,943,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,45M 12S,2712,0.0,,"startscan_x,startscan_y","279,435",,,,,,,,,,,,,,,,"(279, 435)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,944,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,45M 14S,2714,0.0,,"endscan_x,endscan_y","244,503",,,,,,,,,,,,,,,,,"(244, 503)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,945,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,45M 14S,2714,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_crewKid1_M_G7a0,true",,,,,,,,,,,c_crewKid1_M_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,946,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,45M 16S,2716,0.0,,"startscan_x,startscan_y","439,480",,,,,,,,,,,,,,,,"(439, 480)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,947,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,207,Player panned Scene,Challenge Stack,45M 27S,2727,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,0,-518.45",,,,,,,,,,,,,,0.0,-518.45,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,948,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,45M 27S,2727,0.0,,"endscan_x,endscan_y","1485,611",,,,,,,,,,,,,,,,,"(1485, 611)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,949,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,45M 28S,2728,0.0,,"startscan_x,startscan_y","1444,447",,,,,,,,,,,,,,,,"(1444, 447)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,950,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,45M 31S,2731,0.0,,"endscan_x,endscan_y","1121,689",,,,,,,,,,,,,,,,,"(1121, 689)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,951,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,221,Player opens  Change Decision panel,Challenge Stack,45M 34S,2734,0.0,"Make the Grade, Make A Friend",Stack id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
